1.3685041153068714e+07 -3.7537944554557651e+05 8.2427682910546660e+04 3.1220174170494080e+04
1.3685042153068714e+07 -3.7539729542330652e+05 8.2376511586070061e+04 3.1192060024663806e+04
1.3685043153068714e+07 -3.7541513576462120e+05 8.2325338238984346e+04 3.1163945117160678e+04
1.3685044153068714e+07 -3.7543296656241268e+05 8.2274162872850895e+04 3.1135829449638724e+04
1.3685045153068714e+07 -3.7545078782001138e+05 8.2222985487878323e+04 3.1107713022395968e+04
1.3685046153068714e+07 -3.7546859954074025e+05 8.2171806084379554e+04 3.1079595835663378e+04
1.3685047153068714e+07 -3.7548640171750635e+05 8.2120624665826559e+04 3.1051477891147137e+04
1.3685048153068714e+07 -3.7550419435362518e+05 8.2069441232547164e+04 3.1023359189085662e+04
1.3685049153068714e+07 -3.7552197745241970e+05 8.2018255784794688e+04 3.0995239729739726e+04
1.3685050153068714e+07 -3.7553975100678951e+05 8.1967068326041102e+04 3.0967119514808059e+04
1.3685051153068714e+07 -3.7555751502355188e+05 8.1915878855556250e+04 3.0938998544059694e+04
1.3685052153068714e+07 -3.7557526949557662e+05 8.1864687376797199e+04 3.0910876819193363e+04
1.3685053153068714e+07 -3.7559301442621648e+05 8.1813493890032172e+04 3.0882754340469837e+04
1.3685054153068714e+07 -3.7561074981879443e+05 8.1762298395544291e+04 3.0854631108112633e+04
1.3685055153068714e+07 -3.7562847566619515e+05 8.1711100896894932e+04 3.0826507123850286e+04
1.3685056153068714e+07 -3.7564619197176397e+05 8.1659901394292712e+04 3.0798382387913764e+04
1.3685057153068714e+07 -3.7566389873882383e+05 8.1608699888035655e+04 3.0770256900578737e+04
1.3685058153068714e+07 -3.7568159596027434e+05 8.1557496381625533e+04 3.0742130663499236e+04
1.3685059153068714e+07 -3.7569928364291042e+05 8.1506290874287486e+04 3.0714003676496446e+04
1.3685060153068714e+07 -3.7571696177964658e+05 8.1455083369478583e+04 3.0685875941231847e+04
1.3685061153068714e+07 -3.7573463037379831e+05 8.1403873867511749e+04 3.0657747457966208e+04
1.3685062153068714e+07 -3.7575228942871094e+05 8.1352662368655205e+04 3.0629618226967752e+04
1.3685063153068714e+07 -3.7576993893728405e+05 8.1301448876425624e+04 3.0601488249912858e+04
1.3685064153068714e+07 -3.7578757890631258e+05 8.1250233389988542e+04 3.0573357526563108e+04
1.3685065153068714e+07 -3.7580520932869613e+05 8.1199015912890434e+04 3.0545226058654487e+04
1.3685066153068714e+07 -3.7582283020776510e+05 8.1147796445369720e+04 3.0517093846395612e+04
1.3685067153068714e+07 -3.7584044154687226e+05 8.1096574987724423e+04 3.0488960890069604e+04
1.3685068153068714e+07 -3.7585804333889484e+05 8.1045351543441415e+04 3.0460827191352844e+04
1.3685069153068714e+07 -3.7587563559065759e+05 8.0994126111760736e+04 3.0432692750029266e+04
1.3685070153068714e+07 -3.7589321829504520e+05 8.0942898696169257e+04 3.0404557567797601e+04
1.3685071153068714e+07 -3.7591079145888239e+05 8.0891669295832515e+04 3.0376421644404531e+04
1.3685072153068714e+07 -3.7592835507506132e+05 8.0840437914282084e+04 3.0348284981563687e+04
1.3685073153068714e+07 -3.7594590915040672e+05 8.0789204550728202e+04 3.0320147579044104e+04
1.3685074153068714e+07 -3.7596345367779583e+05 8.0737969208657742e+04 3.0292009438551962e+04
1.3685075153068714e+07 -3.7598098866056651e+05 8.0686731888324022e+04 3.0263870560310781e+04
1.3685076153068714e+07 -3.7599851410207897e+05 8.0635492590069771e+04 3.0235730944596231e+04
1.3685077153068714e+07 -3.7601602999521047e+05 8.0584251317337155e+04 3.0207590593092144e+04
1.3685078153068714e+07 -3.7603353634677827e+05 8.0533008069351315e+04 3.0179449505582452e+04
1.3685079153068714e+07 -3.7605103314969689e+05 8.0481762849643826e+04 3.0151307683750987e+04
1.3685080153068714e+07 -3.7606852041076869e+05 8.0430515657350421e+04 3.0123165127374232e+04
1.3685081153068714e+07 -3.7608599812289327e+05 8.0379266496017575e+04 3.0095021838136017e+04
1.3685082153068714e+07 -3.7610346629288793e+05 8.0328015364825726e+04 3.0066877815827727e+04
1.3685083153068714e+07 -3.7612092491365224e+05 8.0276762267291546e+04 3.0038733062118292e+04
