1.3685041153068714e+07 4.3847253468140505e+07 -1.2883809959568772e+08 -5.5849320589737706e+07
1.3685042153068714e+07 4.3848988354989007e+07 -1.2883760521660726e+08 -5.5849106367324919e+07
1.3685043153068714e+07 4.3850723235372715e+07 -1.2883711081821762e+08 -5.5848892136540510e+07
1.3685044153068714e+07 4.3852458109291382e+07 -1.2883661640051885e+08 -5.5848677897384532e+07
1.3685045153068714e+07 4.3854192976744734e+07 -1.2883612196351106e+08 -5.5848463649857000e+07
1.3685046153068714e+07 4.3855927837732531e+07 -1.2883562750719427e+08 -5.5848249393957913e+07
1.3685047153068714e+07 4.3857662692254491e+07 -1.2883513303156856e+08 -5.5848035129687317e+07
1.3685048153068714e+07 4.3859397540310375e+07 -1.2883463853663395e+08 -5.5847820857045241e+07
1.3685049153068714e+07 4.3861132381899923e+07 -1.2883414402239054e+08 -5.5847606576031700e+07
1.3685050153068714e+07 4.3862867217022873e+07 -1.2883364948883840e+08 -5.5847392286646709e+07
1.3685051153068714e+07 4.3864602045678966e+07 -1.2883315493597753e+08 -5.5847177988890305e+07
1.3685052153068714e+07 4.3866336867867947e+07 -1.2883266036380804e+08 -5.5846963682762504e+07
1.3685053153068714e+07 4.3868071683589555e+07 -1.2883216577232996e+08 -5.5846749368263327e+07
1.3685054153068714e+07 4.3869806492843524e+07 -1.2883167116154337e+08 -5.5846535045392811e+07
1.3685055153068714e+07 4.3871541295629621e+07 -1.2883117653144830e+08 -5.5846320714150965e+07
1.3685056153068714e+07 4.3873276091947556e+07 -1.2883068188204484e+08 -5.5846106374537826e+07
1.3685057153068714e+07 4.3875010881797090e+07 -1.2883018721333303e+08 -5.5845892026553400e+07
1.3685058153068714e+07 4.3876745665177956e+07 -1.2882969252531295e+08 -5.5845677670197733e+07
1.3685059153068714e+07 4.3878480442089908e+07 -1.2882919781798461e+08 -5.5845463305470832e+07
1.3685060153068714e+07 4.3880215212532669e+07 -1.2882870309134814e+08 -5.5845248932372719e+07
1.3685061153068714e+07 4.3881949976506002e+07 -1.2882820834540355e+08 -5.5845034550903440e+07
1.3685062153068714e+07 4.3883684734009638e+07 -1.2882771358015090e+08 -5.5844820161062986e+07
1.3685063153068714e+07 4.3885419485043302e+07 -1.2882721879559027e+08 -5.5844605762851410e+07
1.3685064153068714e+07 4.3887154229606770e+07 -1.2882672399172170e+08 -5.5844391356268726e+07
1.3685065153068714e+07 4.3888888967699759e+07 -1.2882622916854526e+08 -5.5844176941314943e+07
1.3685066153068714e+07 4.3890623699322030e+07 -1.2882573432606101e+08 -5.5843962517990112e+07
1.3685067153068714e+07 4.3892358424473301e+07 -1.2882523946426900e+08 -5.5843748086294241e+07
1.3685068153068714e+07 4.3894093143153317e+07 -1.2882474458316930e+08 -5.5843533646227337e+07
1.3685069153068714e+07 4.3895827855361842e+07 -1.2882424968276194e+08 -5.5843319197789460e+07
1.3685070153068714e+07 4.3897562561098605e+07 -1.2882375476304701e+08 -5.5843104740980595e+07
1.3685071153068714e+07 4.3899297260363340e+07 -1.2882325982402457e+08 -5.5842890275800794e+07
1.3685072153068714e+07 4.3901031953155793e+07 -1.2882276486569466e+08 -5.5842675802250080e+07
1.3685073153068714e+07 4.3902766639475711e+07 -1.2882226988805735e+08 -5.5842461320328467e+07
1.3685074153068714e+07 4.3904501319322832e+07 -1.2882177489111269e+08 -5.5842246830035970e+07
1.3685075153068714e+07 4.3906235992696911e+07 -1.2882127987486076e+08 -5.5842032331372634e+07
