OrbitData
+8.211029248354917e+08            ;+5.849264299797023e+03            ;+1.526756827696651e+03            ;+3.278429694603402e+03            ;+8.100000000000000e+01            ;
+8.211029304608172e+08            ;+5.831259651380037e+03            ;+1.515304999302679e+03            ;+3.315550542178713e+03            ;+8.200000000000000e+01            ;
+8.211029360861428e+08            ;+5.813028902674819e+03            ;+1.503794416949858e+03            ;+3.352542472836389e+03            ;+8.300000000000000e+01            ;
+8.211029417114683e+08            ;+5.794572766149879e+03            ;+1.492225528399027e+03            ;+3.389404051463204e+03            ;+8.400000000000000e+01            ;
+8.211029473367938e+08            ;+5.775891963393085e+03            ;+1.480598783893251e+03            ;+3.426133847372580e+03            ;+8.500000000000000e+01            ;
+8.211029529621193e+08            ;+5.756987223541490e+03            ;+1.468914635183133e+03            ;+3.462730437374118e+03            ;+8.600000000000000e+01            ;
+8.211029585874449e+08            ;+5.737859285568715e+03            ;+1.457173536951001e+03            ;+3.499192401272697e+03            ;+8.700000000000000e+01            ;
+8.211029642127705e+08            ;+5.718508896735847e+03            ;+1.445375945845745e+03            ;+3.535518324921722e+03            ;+8.800000000000000e+01            ;
+8.211029698380960e+08            ;+5.698936812894445e+03            ;+1.433522320673559e+03            ;+3.571706799612586e+03            ;+8.900000000000000e+01            ;
+8.211029754634216e+08            ;+5.679143798513823e+03            ;+1.421613122415405e+03            ;+3.607756422017981e+03            ;+9.000000000000000e+01            ;
+8.211029810887470e+08            ;+5.659130627018291e+03            ;+1.409648814427623e+03            ;+3.643665793594051e+03            ;+9.100000000000000e+01            ;
+8.211029867140726e+08            ;+5.638898079110656e+03            ;+1.397629861442213e+03            ;+3.679433523571129e+03            ;+9.200000000000000e+01            ;
+8.211029923393981e+08            ;+5.618446945236548e+03            ;+1.385556731040536e+03            ;+3.715058224529040e+03            ;+9.300000000000000e+01            ;
+8.211029979647237e+08            ;+5.597778023876938e+03            ;+1.373429892631842e+03            ;+3.750538515466003e+03            ;+9.400000000000000e+01            ;
+8.211030035900493e+08            ;+5.576892121966391e+03            ;+1.361249817704770e+03            ;+3.785873021038258e+03            ;+9.500000000000000e+01            ;
+8.211030092153748e+08            ;+5.555790054798771e+03            ;+1.349016979772500e+03            ;+3.821060371718936e+03            ;+9.600000000000000e+01            ;
+8.211030148407004e+08            ;+5.534472646063954e+03            ;+1.336731854395077e+03            ;+3.856099203729759e+03            ;+9.700000000000000e+01            ;
+8.211030204660258e+08            ;+5.512940728130004e+03            ;+1.324394919339638e+03            ;+3.890988158594374e+03            ;+9.800000000000000e+01            ;
+8.211030260913514e+08            ;+5.491195140534994e+03            ;+1.312006653719975e+03            ;+3.925725885556481e+03            ;+9.900000000000000e+01            ;
+8.211030317166770e+08            ;+5.469236732120656e+03            ;+1.299567539218005e+03            ;+3.960311038130151e+03            ;+1.000000000000000e+02            ;
+8.211030373420025e+08            ;+5.447066359821047e+03            ;+1.287078059389092e+03            ;+3.994742276067282e+03            ;+1.010000000000000e+02            ;
+8.211030429673281e+08            ;+5.424684888432749e+03            ;+1.274538699534171e+03            ;+4.029018265703701e+03            ;+1.020000000000000e+02            ;
+8.211030485926536e+08            ;+5.402093191231947e+03            ;+1.261949947049800e+03            ;+4.063137678984180e+03            ;+1.030000000000000e+02            ;
+8.211030542179791e+08            ;+5.379292149851913e+03            ;+1.249312291354571e+03            ;+4.097099193684955e+03            ;+1.040000000000000e+02            ;
+8.211030598433046e+08            ;+5.356282652550294e+03            ;+1.236626222933277e+03            ;+4.130901495963103e+03            ;+1.050000000000000e+02            ;
+8.211030654686302e+08            ;+5.333065597331908e+03            ;+1.223892235068245e+03            ;+4.164543275701996e+03            ;+1.060000000000000e+02            ;
+8.211030710939558e+08            ;+5.309641889386381e+03            ;+1.211110822417991e+03            ;+4.198023230336153e+03            ;+1.070000000000000e+02            ;
+8.211030767192813e+08            ;+5.286012442219950e+03            ;+1.198282481644944e+03            ;+4.231340063162789e+03            ;+1.080000000000000e+02            ;
+8.211030823446069e+08            ;+5.262178176922886e+03            ;+1.185407711013685e+03            ;+4.264492484403369e+03            ;+1.090000000000000e+02            ;
+8.211030879699323e+08            ;+5.238140023345624e+03            ;+1.172487011029020e+03            ;+4.297479209548664e+03            ;+1.100000000000000e+02            ;
+8.211030935952579e+08            ;+5.213898917311183e+03            ;+1.159520882935421e+03            ;+4.330298963199840e+03            ;+1.110000000000000e+02            ;
+8.211030992205834e+08            ;+5.189455804346004e+03            ;+1.146509830724917e+03            ;+4.362950473931242e+03            ;+1.120000000000000e+02            ;
+8.211031048459090e+08            ;+5.164811636892063e+03            ;+1.133454359638059e+03            ;+4.395432478120122e+03            ;+1.130000000000000e+02            ;
+8.211031104712346e+08            ;+5.139967375494656e+03            ;+1.120354976801629e+03            ;+4.427743718322050e+03            ;+1.140000000000000e+02            ;
+8.211031160965601e+08            ;+5.114923988133608e+03            ;+1.107212190873217e+03            ;+4.459882944160578e+03            ;+1.150000000000000e+02            ;
+8.211031217218856e+08            ;+5.089682450985425e+03            ;+1.094026512442086e+03            ;+4.491848911343222e+03            ;+1.160000000000000e+02            ;
+8.211031273472111e+08            ;+5.064243746526320e+03            ;+1.080798453040545e+03            ;+4.523640384047811e+03            ;+1.170000000000000e+02            ;
+8.211031329725367e+08            ;+5.038608866044879e+03            ;+1.067528526455171e+03            ;+4.555256131750198e+03            ;+1.180000000000000e+02            ;
+8.211031385978622e+08            ;+5.012778808221973e+03            ;+1.054217247985095e+03            ;+4.586694931022077e+03            ;+1.190000000000000e+02            ;
+8.211031442231878e+08            ;+4.986754578860814e+03            ;+1.040865134303664e+03            ;+4.617955565854471e+03            ;+1.200000000000000e+02            ;
+8.211031498485134e+08            ;+4.960537191614839e+03            ;+1.027472703836217e+03            ;+4.649036826753299e+03            ;+1.210000000000000e+02            ;
+8.211031554738389e+08            ;+4.934127667173492e+03            ;+1.014040476340977e+03            ;+4.679937511727291e+03            ;+1.220000000000000e+02            ;
+8.211031610991644e+08            ;+4.907527034563958e+03            ;+1.000568973573191e+03            ;+4.710656424750690e+03            ;+1.230000000000000e+02            ;
+8.211031667244899e+08            ;+4.880736328070968e+03            ;+9.870587177236328e+02            ;+4.741192379331637e+03            ;+1.240000000000000e+02            ;
+8.211031723498155e+08            ;+4.853756591359610e+03            ;+9.735102335084609e+02            ;+4.771544193737874e+03            ;+1.250000000000000e+02            ;
+8.211031779751410e+08            ;+4.826588874498349e+03            ;+9.599240466609206e+02            ;+4.801710694439433e+03            ;+1.260000000000000e+02            ;
+8.211031836004666e+08            ;+4.799234234765375e+03            ;+9.463006843413567e+02            ;+4.831690715166184e+03            ;+1.270000000000000e+02            ;
+8.211031892257922e+08            ;+4.771693736917688e+03            ;+9.326406752721565e+02            ;+4.861483096606612e+03            ;+1.280000000000000e+02            ;
+8.211031948511176e+08            ;+4.743968453024336e+03            ;+9.189445496505490e+02            ;+4.891086686619959e+03            ;+1.290000000000000e+02            ;
+8.211032004764432e+08            ;+4.716059460888884e+03            ;+9.052128383748350e+02            ;+4.920500341882127e+03            ;+1.300000000000000e+02            ;
+8.211032061017687e+08            ;+4.687967846705737e+03            ;+8.914460743550349e+02            ;+4.949722925060696e+03            ;+1.310000000000000e+02            ;
+8.211032117270943e+08            ;+4.659694703501511e+03            ;+8.776447917426102e+02            ;+4.978753306481563e+03            ;+1.320000000000000e+02            ;
+8.211032173524199e+08            ;+4.631241130841988e+03            ;+8.638095257885317e+02            ;+5.007590364422348e+03            ;+1.330000000000000e+02            ;
+8.211032229777454e+08            ;+4.602608235626061e+03            ;+8.499408132328887e+02            ;+5.036232984283034e+03            ;+1.340000000000000e+02            ;
+8.211032286030709e+08            ;+4.573797131814340e+03            ;+8.360391921691894e+02            ;+5.064680058887426e+03            ;+1.350000000000000e+02            ;
+8.211032342283964e+08            ;+4.544808938780299e+03            ;+8.221052012531303e+02            ;+5.092930490080947e+03            ;+1.360000000000000e+02            ;
+8.211032398537220e+08            ;+4.515644784049649e+03            ;+8.081393810238256e+02            ;+5.120983186029894e+03            ;+1.370000000000000e+02            ;
+8.211032454790475e+08            ;+4.486305801806121e+03            ;+7.941422731813560e+02            ;+5.148837062707390e+03            ;+1.380000000000000e+02            ;
+8.211032511043731e+08            ;+4.456793132355247e+03            ;+7.801144203321738e+02            ;+5.176491044394081e+03            ;+1.390000000000000e+02            ;
+8.211032567296987e+08            ;+4.427107923220651e+03            ;+7.660563665138645e+02            ;+5.203944062625455e+03            ;+1.400000000000000e+02            ;
+8.211032623550242e+08            ;+4.397251327949920e+03            ;+7.519686566267486e+02            ;+5.231195057316585e+03            ;+1.410000000000000e+02            ;
+8.211032679803497e+08            ;+4.367224507862743e+03            ;+7.378518372607973e+02            ;+5.258242975152418e+03            ;+1.420000000000000e+02            ;
+8.211032736056752e+08            ;+4.337028628293320e+03            ;+7.237064549272045e+02            ;+5.285086772985606e+03            ;+1.430000000000000e+02            ;
+8.211032792310008e+08            ;+4.306664863531992e+03            ;+7.095330583834390e+02            ;+5.311725413372808e+03            ;+1.440000000000000e+02            ;
